t,expected_x,expected_y,actual_x,actual_y,expected_error,actual_error,error_difference
26.7,1.8933436746864967,5.0,0.7192884022771996,4.466903075658921,1.2894177420114812,0.178463375923766,1.1109543660877153
26.75,1.8716605430754214,5.0,0.6983838172612853,4.451389099364393,1.2952035344428887,0.1746516399421511,1.1205518945007376
26.799999999999997,1.8499774114643497,5.0,0.6717390651504329,4.431379647103552,1.3082716485702175,0.1699597744230016,1.1383118741472158
26.849999999999998,1.8282942798532762,5.0,0.6681098601879332,4.428770930906636,1.2931861958014708,0.1692381798967327,1.1239480159047381
26.9,1.8066111482422045,5.0,0.6701653739966329,4.430459440856219,1.2711748291680525,0.16949769081423574,1.1016771383538166
26.95,1.784928016631131,5.0,0.6421225603617098,4.40837225022643,1.286867399999432,0.165286429401115,1.121580970598317
27.0,1.7632448850200575,5.0,0.6080597354024101,4.378610164108173,1.3117080689112262,0.1622453478025013,1.149462721108725
27.049999999999997,1.741561753408984,5.0,0.6008174146676083,4.3719089709968415,1.3022273177463084,0.16186271279045789,1.1403646049558505
27.099999999999998,1.7198786217979105,5.0,0.5999697010278106,4.371014201163806,1.284452850811603,0.1618959865437928,1.1225568642678103
27.15,1.698195490186837,5.0,0.5763285838318623,4.343617172017441,1.299778355122466,0.16455181735347235,1.1352265377689936
27.2,1.6765123585757653,5.0,0.5482533027444861,4.308364099666571,1.323377767568778,0.16962728222983053,1.1537504853389473
27.25,1.6548292269646918,5.0,0.5397909311050542,4.297489215842755,1.3178891467383713,0.17133318595510355,1.1465559607832678
27.299999999999997,1.63314609535362,5.0,0.5360501080026192,4.292552090385152,1.3054126360197702,0.17217909946279236,1.133233536556978
27.349999999999998,1.6114629637425448,5.0,0.5162647503184506,4.261627657897841,1.3208530736871364,0.18005561479223908,1.1407974588948973
27.4,1.5897798321314713,5.0,0.49349652097880103,4.2233341356033565,1.3435203620454914,0.1910336547205102,1.1524867073249812
27.45,1.5680967005203978,5.0,0.4851451046999799,4.209024590986045,1.341054158695607,0.1952466876718361,1.145807471023771
27.5,1.5464135689093261,5.0,0.4802811706623152,4.20050326650118,1.332603961222991,0.19783285325849922,1.1347711079644918
27.549999999999997,1.5247304372982509,5.0,0.4636326772969585,4.166915126629153,1.3490585096722383,0.20981099217426838,1.13924751749797
27.599999999999998,1.5030473056871791,5.0,0.44485170771761084,4.126393119431002,1.3722124126168176,0.22518422730455576,1.147028185312262
27.65,1.4813641740761057,5.0,0.43740215042785513,4.110341786899341,1.3716225584894728,0.23126660090834938,1.1403559575811233
27.7,1.4596810424650322,5.0,0.43267379398608874,4.10014427514305,1.365461172639529,0.23513387771861258,1.1303272949209164
27.75,1.4379979108539587,5.0,0.4188614261194104,4.065091081508518,1.3830017571904978,0.2501534096570636,1.132848347533434
27.799999999999997,1.416314779242887,5.0,0.40341219592353716,4.023291851855579,1.4071000141946968,0.2687856729574166,1.13831434123728
27.849999999999998,1.3946316476318117,5.0,0.3970540918400644,4.00597141545873,1.408280443201764,0.27653721247382534,1.1317432307279387
27.9,1.37294851602074,5.0,0.3928466443218102,3.9945738560565713,1.4040945159898237,0.28162138934442427,1.1224731266453993
27.95,1.3512653844096665,5.0,0.3813667182287535,3.9585448452889653,1.4231416872306493,0.29898021358972093,1.1241614736409282
28.0,1.329582252798593,5.0,0.36853871446803194,3.915922737238104,1.4487333067905388,0.32004782677265803,1.1286854800178807
